,Nro Comprobante,Fecha,Total,ID_cliente
536,FAC B0001-00000537,2016-07-20,998.98,338
537,FAC B0001-00000538,2016-07-20,361.71,338
538,FAC B0001-00000539,2016-07-20,984.48,676
539,FAC B0001-00000540,2016-07-22,998.98,801
540,FAC B0001-00000541,2016-07-22,128.9,801
541,FAC B0001-00000542,2016-07-23,600.58,806
542,FAC B0001-00000543,2016-07-25,699.99,730
543,FAC B0001-00000544,2016-07-26,188.04,702
544,FAC B0001-00000545,2016-07-26,998.98,677
545,FAC B0001-00000546,2016-07-26,881.89,677
546,FAC B0001-00000547,2016-07-30,568.44,475
547,FAC B0001-00000548,2016-08-01,998.98,774
548,FAC B0001-00000549,2016-08-01,600.12,774
549,FAC B0001-00000550,2016-08-02,893.13,814
550,FAC B0001-00000551,2016-08-02,940.27,663
551,FAC B0001-00000552,2016-08-03,998.98,846
552,FAC B0001-00000553,2016-08-03,317.58,846
553,FAC B0001-00000554,2016-08-04,500.45,502
554,FAC B0001-00000555,2016-08-04,795.27,377
555,FAC B0001-00000556,2016-08-04,500.45,350
556,FAC B0001-00000557,2016-08-04,939.71,419
557,FAC B0001-00000558,2016-08-05,998.98,944
558,FAC B0001-00000559,2016-08-05,411.82,944
559,FAC B0001-00000560,2016-08-05,500.45,178
560,FAC B0001-00000561,2016-08-05,998.98,849
561,FAC B0001-00000562,2016-08-05,411.65,849
562,FAC B0001-00000563,2016-08-05,939.71,353
563,FAC B0001-00000564,2016-08-05,940.44,209
564,FAC B0001-00000565,2016-08-05,998.98,302
565,FAC B0001-00000566,2016-08-05,998.98,302
566,FAC B0001-00000567,2016-08-05,998.98,302
567,FAC B0001-00000568,2016-08-05,763.63,302
568,FAC B0001-00000569,2016-08-05,500.45,912
569,FAC B0001-00000570,2016-08-05,998.98,273
570,FAC B0001-00000571,2016-08-05,95.04,273
571,FAC B0001-00000572,2016-08-05,734.84,166
572,FAC B0001-00000573,2016-08-05,99.99,166
573,FAC B0001-00000574,2016-08-06,939.71,548
574,FAC B0001-00000575,2016-08-06,998.98,787
575,FAC B0001-00000576,2016-08-06,411.2,787
576,FAC B0001-00000577,2016-08-08,998.98,20
577,FAC B0001-00000578,2016-08-08,35.13,20
578,FAC B0001-00000579,2016-08-08,940.17,711
579,FAC B0001-00000580,2016-08-08,998.98,123
580,FAC B0001-00000581,2016-08-08,35.64,123
581,FAC B0001-00000582,2016-08-08,500.45,51
582,FAC B0001-00000583,2016-08-08,658.11,268
583,FAC B0001-00000584,2016-08-08,998.98,459
584,FAC B0001-00000585,2016-08-08,413.59,459
585,FAC B0001-00000586,2016-08-08,940.44,436
586,FAC B0001-00000587,2016-08-08,998.98,669
587,FAC B0001-00000588,2016-08-08,129.33,669
588,FAC B0001-00000589,2016-08-08,939.71,588
589,FAC B0001-00000590,2016-08-08,998.98,545
590,FAC B0001-00000591,2016-08-08,998.98,545
591,FAC B0001-00000592,2016-08-08,404.15,545
592,FAC B0001-00000593,2016-08-09,939.71,960
593,FAC B0001-00000594,2016-08-09,998.98,312
594,FAC B0001-00000595,2016-08-09,128.99,312
595,FAC B0001-00000596,2016-08-09,939.71,454
596,FAC B0001-00000597,2016-08-09,998.98,296
597,FAC B0001-00000598,2016-08-09,128.51,296
598,FAC B0001-00000599,2016-08-09,565.38,410
599,FAC B0001-00000600,2016-08-09,939.71,623
600,FAC B0001-00000601,2016-08-09,998.98,767
601,FAC B0001-00000602,2016-08-09,220.75,767
602,FAC B0001-00000603,2016-08-09,940.44,728
603,FAC B0001-00000604,2016-08-09,998.98,223
604,FAC B0001-00000605,2016-08-09,815.24,223
605,FAC B0001-00000606,2016-08-09,500.45,202
606,FAC B0001-00000607,2016-08-10,998.98,762
607,FAC B0001-00000608,2016-08-10,880.88,762
608,FAC B0001-00000609,2016-08-10,998.98,957
609,FAC B0001-00000610,2016-08-10,129.33,957
610,FAC B0001-00000611,2016-08-10,500.45,275
611,FAC B0001-00000612,2016-08-10,939.71,204
612,FAC B0001-00000613,2016-08-10,500.45,603
613,FAC B0001-00000614,2016-08-10,998.98,866
614,FAC B0001-00000615,2016-08-10,599.93,866
615,FAC B0001-00000616,2016-08-10,998.98,766
616,FAC B0001-00000617,2016-08-10,170.33,766
617,FAC B0001-00000618,2016-08-10,568.44,665
618,FAC B0001-00000619,2016-08-10,939.71,294
619,FAC B0001-00000620,2016-08-10,405.99,625
620,FAC B0001-00000621,2016-08-10,568.44,8
621,FAC B0001-00000622,2016-08-10,998.98,909
622,FAC B0001-00000623,2016-08-10,129.13,909
623,FAC B0001-00000624,2016-08-10,939.71,574
624,FAC B0001-00000625,2016-08-10,500.45,879
625,FAC B0001-00000626,2016-08-10,939.71,42
626,FAC B0001-00000627,2016-08-10,868.12,373
627,FAC B0001-00000628,2016-08-11,500.45,824
628,FAC B0001-00000629,2016-08-11,752.55,570
629,FAC B0001-00000630,2016-08-12,998.98,351
630,FAC B0001-00000631,2016-08-12,599.55,351
631,FAC B0001-00000632,2016-08-12,939.71,338
632,FAC B0001-00000633,2016-08-12,751.67,815
633,FAC B0001-00000634,2016-08-12,998.98,801
634,FAC B0001-00000635,2016-08-12,128.9,801
635,FAC B0001-00000636,2016-08-17,500.45,386
636,FAC B0001-00000637,2016-08-17,940.44,935
637,FAC B0001-00000638,2016-08-17,372.13,64
638,FAC B0001-00000639,2016-08-18,998.98,115
639,FAC B0001-00000640,2016-08-18,129.13,115
640,FAC B0001-00000641,2016-08-19,600.58,713
641,FAC B0001-00000642,2016-08-19,939.77,643
642,FAC B0001-00000643,2016-08-19,682.1,643
643,FAC B0001-00000644,2016-08-23,525.55,838
644,FAC B0001-00000645,2016-08-25,130.66,702
645,FAC B0001-00000646,2016-08-26,799.64,303
646,FAC B0001-00000647,2016-08-27,949.28,676
647,FAC B0001-00000648,2016-08-27,998.98,465
648,FAC B0001-00000649,2016-08-27,128.99,465
649,FAC B0001-00000650,2016-08-29,600.75,465
650,FAC B0001-00000651,2016-08-29,658.11,428
651,FAC B0001-00000652,2016-08-30,998.98,548
652,FAC B0001-00000653,2016-08-30,155.0,548
653,FAC B0001-00000654,2016-08-30,998.98,373
654,FAC B0001-00000655,2016-08-30,998.98,373
655,FAC B0001-00000656,2016-08-30,998.98,373
656,FAC B0001-00000657,2016-08-30,998.98,373
657,FAC B0001-00000658,2016-08-30,588.02,373
658,FAC B0001-00000659,2016-08-30,939.71,338
659,FAC B0001-00000660,2016-08-31,940.44,677
660,FAC B0001-00000661,2016-09-01,939.71,907
661,FAC B0001-00000662,2016-09-02,940.55,215
662,FAC B0001-00000663,2016-09-02,939.71,574
663,FAC B0001-00000664,2016-09-02,682.1,643
664,FAC B0001-00000665,2016-09-02,998.98,774
665,FAC B0001-00000666,2016-09-02,600.12,774
666,FAC B0001-00000667,2016-09-03,998.98,186
667,FAC B0001-00000668,2016-09-03,692.99,186
668,FAC B0001-00000669,2016-09-05,939.14,663
669,FAC B0001-00000670,2016-09-05,998.98,849
670,FAC B0001-00000671,2016-09-05,411.65,849
671,FAC B0001-00000672,2016-09-05,998.98,866
672,FAC B0001-00000673,2016-09-05,599.93,866
673,FAC B0001-00000674,2016-09-05,832.93,273
674,FAC B0001-00000675,2016-09-05,939.71,353
675,FAC B0001-00000676,2016-09-05,658.11,268
676,FAC B0001-00000677,2016-09-05,500.45,350
677,FAC B0001-00000678,2016-09-06,568.44,475
678,FAC B0001-00000679,2016-09-06,998.98,351
679,FAC B0001-00000680,2016-09-06,599.55,351
680,FAC B0001-00000681,2016-09-06,998.98,312
681,FAC B0001-00000682,2016-09-06,128.99,312
682,FAC B0001-00000683,2016-09-06,939.71,419
683,FAC B0001-00000684,2016-09-06,998.98,223
684,FAC B0001-00000685,2016-09-06,411.62,223
685,FAC B0001-00000686,2016-09-06,939.71,204
686,FAC B0001-00000687,2016-09-07,500.45,178
687,FAC B0001-00000688,2016-09-07,998.98,669
688,FAC B0001-00000689,2016-09-07,129.33,669
689,FAC B0001-00000690,2016-09-07,392.28,536
690,FAC B0001-00000691,2016-09-07,227.14,750
691,FAC B0001-00000692,2016-09-07,998.98,716
692,FAC B0001-00000693,2016-09-07,898.6,716
693,FAC B0001-00000694,2016-09-07,998.98,944
694,FAC B0001-00000695,2016-09-07,411.82,944
695,FAC B0001-00000696,2016-09-07,998.98,957
696,FAC B0001-00000697,2016-09-07,129.33,957
697,FAC B0001-00000698,2016-09-07,500.45,502
698,FAC B0001-00000699,2016-09-07,939.71,623
699,FAC B0001-00000700,2016-09-07,998.98,846
700,FAC B0001-00000701,2016-09-07,317.58,846
701,FAC B0001-00000702,2016-09-08,998.98,296
702,FAC B0001-00000703,2016-09-08,129.13,296
703,FAC B0001-00000704,2016-09-08,998.98,767
704,FAC B0001-00000705,2016-09-08,395.81,767
705,FAC B0001-00000706,2016-09-08,845.99,548
706,FAC B0001-00000707,2016-09-08,626.12,209
707,FAC B0001-00000708,2016-09-08,499.99,209
708,FAC B0001-00000709,2016-09-08,565.38,410
709,FAC B0001-00000710,2016-09-08,795.27,377
710,FAC B0001-00000711,2016-09-08,500.45,824
711,FAC B0001-00000712,2016-09-09,500.45,202
712,FAC B0001-00000713,2016-09-09,940.17,711
713,FAC B0001-00000714,2016-09-09,939.71,960
714,FAC B0001-00000715,2016-09-09,568.44,665
715,FAC B0001-00000716,2016-09-09,939.71,294
716,FAC B0001-00000717,2016-09-09,940.44,436
717,FAC B0001-00000718,2016-09-09,939.71,588
718,FAC B0001-00000719,2016-09-09,998.98,787
719,FAC B0001-00000720,2016-09-09,411.2,787
720,FAC B0001-00000721,2016-09-09,998.98,397
721,FAC B0001-00000722,2016-09-09,881.89,397
722,FAC B0001-00000723,2016-09-09,939.71,42
723,FAC B0001-00000724,2016-09-09,998.98,806
724,FAC B0001-00000725,2016-09-09,202.17,806
725,FAC B0001-00000726,2016-09-10,751.67,815
726,FAC B0001-00000727,2016-09-10,998.98,783
727,FAC B0001-00000728,2016-09-10,599.93,783
728,FAC B0001-00000729,2016-09-10,868.12,373
729,FAC B0001-00000730,2016-09-10,500.45,51
730,FAC B0001-00000731,2016-09-10,998.98,20
731,FAC B0001-00000732,2016-09-10,35.13,20
732,FAC B0001-00000733,2016-09-12,801.41,166
733,FAC B0001-00000734,2016-09-12,939.71,548
734,FAC B0001-00000735,2016-09-12,500.45,275
735,FAC B0001-00000736,2016-09-12,998.98,909
736,FAC B0001-00000737,2016-09-12,129.13,909
737,FAC B0001-00000738,2016-09-13,998.98,762
738,FAC B0001-00000739,2016-09-13,880.88,762
739,FAC B0001-00000740,2016-09-13,998.98,123
740,FAC B0001-00000741,2016-09-13,35.64,123
741,FAC B0001-00000742,2016-09-13,998.98,766
742,FAC B0001-00000743,2016-09-13,170.33,766
743,FAC B0001-00000744,2016-09-14,904.94,780
744,FAC B0001-00000745,2016-09-14,500.45,386
745,FAC B0001-00000746,2016-09-14,940.44,728
746,FAC B0001-00000747,2016-09-16,998.98,801
747,FAC B0001-00000748,2016-09-16,128.9,801
748,FAC B0001-00000749,2016-09-16,940.44,935
749,FAC B0001-00000750,2016-09-19,301.1,702
750,FAC B0001-00000751,2016-09-20,658.11,428
751,FAC B0001-00000752,2016-09-21,998.98,386
752,FAC B0001-00000753,2016-09-21,502.37,386
753,FAC B0001-00000754,2016-09-22,998.98,889
754,FAC B0001-00000755,2016-09-22,35.38,889
755,FAC B0001-00000756,2016-09-22,567.57,64
756,FAC B0001-00000757,2016-09-23,998.98,676
757,FAC B0001-00000758,2016-09-23,754.09,676
758,FAC B0001-00000759,2016-09-24,998.98,186
759,FAC B0001-00000760,2016-09-24,692.99,186
760,FAC B0001-00000761,2016-09-24,939.71,454
761,FAC B0001-00000762,2016-09-24,525.55,838
762,FAC B0001-00000763,2016-09-24,699.99,730
763,FAC B0001-00000764,2016-09-26,682.1,643
764,FAC B0001-00000765,2016-09-27,600.58,713
765,FAC B0001-00000766,2016-09-27,998.98,806
766,FAC B0001-00000767,2016-09-27,998.98,806
767,FAC B0001-00000768,2016-09-27,998.98,806
768,FAC B0001-00000769,2016-09-27,606.53,806
769,FAC B0001-00000770,2016-10-01,998.98,692
770,FAC B0001-00000771,2016-10-01,750.99,692
771,FAC B0001-00000772,2016-10-03,939.71,907
772,FAC B0001-00000773,2016-10-03,998.98,223
773,FAC B0001-00000774,2016-10-03,411.65,223
774,FAC B0001-00000775,2016-10-03,181.47,303
775,FAC B0001-00000776,2016-10-03,998.98,273
776,FAC B0001-00000777,2016-10-03,303.28,273
777,FAC B0001-00000778,2016-10-03,417.76,7
778,FAC B0001-00000779,2016-10-03,998.98,351
779,FAC B0001-00000780,2016-10-03,599.55,351
780,FAC B0001-00000781,2016-10-04,998.98,115
781,FAC B0001-00000782,2016-10-04,129.13,115
782,FAC B0001-00000783,2016-10-04,998.98,944
783,FAC B0001-00000784,2016-10-04,411.82,944
784,FAC B0001-00000785,2016-10-04,568.44,8
785,FAC B0001-00000786,2016-10-04,998.98,774
786,FAC B0001-00000787,2016-10-04,600.12,774
787,FAC B0001-00000788,2016-10-04,998.98,123
788,FAC B0001-00000789,2016-10-04,35.64,123
789,FAC B0001-00000790,2016-10-04,939.71,663
790,FAC B0001-00000791,2016-10-04,998.98,144
791,FAC B0001-00000792,2016-10-04,752.53,144
792,FAC B0001-00000793,2016-10-05,998.98,849
793,FAC B0001-00000794,2016-10-05,411.65,849
794,FAC B0001-00000795,2016-10-05,939.71,353
795,FAC B0001-00000796,2016-10-05,939.71,419
796,FAC B0001-00000797,2016-10-05,500.31,562
797,FAC B0001-00000798,2016-10-05,998.98,846
798,FAC B0001-00000799,2016-10-05,317.58,846
799,FAC B0001-00000800,2016-10-06,500.45,178
800,FAC B0001-00000801,2016-10-06,399.98,662
801,FAC B0001-00000802,2016-10-06,485.29,189
802,FAC B0001-00000803,2016-10-06,940.44,209
803,FAC B0001-00000804,2016-10-06,998.98,570
804,FAC B0001-00000805,2016-10-06,506.13,570
805,FAC B0001-00000806,2016-10-06,500.45,502
806,FAC B0001-00000807,2016-10-06,939.71,588
807,FAC B0001-00000808,2016-10-07,568.44,475
808,FAC B0001-00000809,2016-10-07,939.71,548
809,FAC B0001-00000810,2016-10-07,998.98,767
810,FAC B0001-00000811,2016-10-07,338.37,767
811,FAC B0001-00000812,2016-10-07,971.42,816
812,FAC B0001-00000813,2016-10-07,658.11,268
813,FAC B0001-00000814,2016-10-07,500.45,275
814,FAC B0001-00000815,2016-10-07,971.42,736
815,FAC B0001-00000816,2016-10-07,998.98,459
816,FAC B0001-00000817,2016-10-07,998.98,459
817,FAC B0001-00000818,2016-10-07,827.19,459
818,FAC B0001-00000819,2016-10-07,600.69,465
819,FAC B0001-00000820,2016-10-07,500.45,912
820,FAC B0001-00000821,2016-10-07,500.45,350
821,FAC B0001-00000822,2016-10-07,795.27,377
822,FAC B0001-00000823,2016-10-07,506.02,625
823,FAC B0001-00000824,2016-10-07,939.71,574
824,FAC B0001-00000825,2016-10-07,939.71,204
825,FAC B0001-00000826,2016-10-07,940.44,436
826,FAC B0001-00000827,2016-10-07,998.98,363
827,FAC B0001-00000828,2016-10-07,46.43,363
828,FAC B0001-00000829,2016-10-07,939.71,960
829,FAC B0001-00000830,2016-10-07,939.71,454
830,FAC B0001-00000831,2016-10-07,939.71,42
831,FAC B0001-00000832,2016-10-07,392.28,536
832,FAC B0001-00000833,2016-10-07,251.07,750
833,FAC B0001-00000834,2016-10-07,568.11,400
834,FAC B0001-00000835,2016-10-08,203.2,750
835,FAC B0001-00000836,2016-10-08,39.91,536
836,FAC B0001-00000837,2016-10-08,5.2,536
837,FAC B0001-00000838,2016-10-08,998.98,302
838,FAC B0001-00000839,2016-10-08,881.31,302
839,FAC B0001-00000840,2016-10-08,998.98,766
840,FAC B0001-00000841,2016-10-08,170.33,766
841,FAC B0001-00000842,2016-10-08,998.98,20
842,FAC B0001-00000843,2016-10-08,35.13,20
843,FAC B0001-00000844,2016-10-08,568.44,665
844,FAC B0001-00000845,2016-10-08,998.98,866
845,FAC B0001-00000846,2016-10-08,599.93,866
846,FAC B0001-00000847,2016-10-08,998.98,787
847,FAC B0001-00000848,2016-10-08,411.2,787
848,FAC B0001-00000849,2016-10-11,998.98,762
849,FAC B0001-00000850,2016-10-11,880.88,762
850,FAC B0001-00000851,2016-10-11,998.98,186
851,FAC B0001-00000852,2016-10-11,692.99,186
852,FAC B0001-00000853,2016-10-11,998.98,296
853,FAC B0001-00000854,2016-10-11,129.13,296
854,FAC B0001-00000855,2016-10-11,939.91,711
855,FAC B0001-00000856,2016-10-11,565.38,410
856,FAC B0001-00000857,2016-10-11,998.98,32
857,FAC B0001-00000858,2016-10-11,165.69,32
858,FAC B0001-00000859,2016-10-11,998.98,885
859,FAC B0001-00000860,2016-10-11,456.87,885
860,FAC B0001-00000861,2016-10-11,971.42,503
861,FAC B0001-00000862,2016-10-11,564.42,757
862,FAC B0001-00000863,2016-10-11,868.12,373
863,FAC B0001-00000864,2016-10-11,998.98,590
864,FAC B0001-00000865,2016-10-11,165.69,590
865,FAC B0001-00000866,2016-10-11,998.98,909
866,FAC B0001-00000867,2016-10-11,129.13,909
867,FAC B0001-00000868,2016-10-11,998.98,130
868,FAC B0001-00000869,2016-10-11,459.32,130
869,FAC B0001-00000870,2016-10-11,500.45,824
870,FAC B0001-00000871,2016-10-12,569.28,814
871,FAC B0001-00000872,2016-10-12,998.98,312
872,FAC B0001-00000873,2016-10-12,128.99,312
873,FAC B0001-00000874,2016-10-12,801.41,166
874,FAC B0001-00000875,2016-10-12,939.71,294
875,FAC B0001-00000876,2016-10-12,600.58,713
876,FAC B0001-00000877,2016-10-12,500.45,51
877,FAC B0001-00000878,2016-10-12,998.98,541
878,FAC B0001-00000879,2016-10-12,455.98,541
879,FAC B0001-00000880,2016-10-13,940.44,935
880,FAC B0001-00000881,2016-10-13,522.98,879
881,FAC B0001-00000882,2016-10-13,940.44,677
882,FAC B0001-00000883,2016-10-13,500.45,202
883,FAC B0001-00000884,2016-10-14,940.55,215
884,FAC B0001-00000885,2016-10-14,998.98,801
885,FAC B0001-00000886,2016-10-14,128.9,801
886,FAC B0001-00000887,2016-10-17,543.25,20
887,FAC B0001-00000888,2016-10-17,972.22,390
888,FAC B0001-00000889,2016-10-19,699.99,730
889,FAC B0001-00000890,2016-10-19,751.67,815
890,FAC B0001-00000891,2016-10-21,114.18,702
891,FAC B0001-00000892,2016-10-21,998.98,535
892,FAC B0001-00000893,2016-10-21,947.13,535
893,FAC B0001-00000894,2016-10-21,998.98,676
894,FAC B0001-00000895,2016-10-21,117.5,676
895,FAC B0001-00000896,2016-10-21,469.87,643
896,FAC B0001-00000897,2016-10-21,525.55,838
897,FAC B0001-00000898,2016-10-24,998.98,115
898,FAC B0001-00000899,2016-10-24,129.13,115
899,FAC B0001-00000900,2016-10-24,939.71,623
900,FAC B0001-00000901,2016-10-25,998.98,465
901,FAC B0001-00000902,2016-10-25,128.99,465
902,FAC B0001-00000903,2016-10-25,998.98,410
903,FAC B0001-00000904,2016-10-25,697.16,410
904,FAC B0001-00000905,2016-10-25,915.54,889
905,FAC B0001-00000906,2016-10-26,940.44,728
906,FAC B0001-00000907,2016-10-27,939.71,663
907,FAC B0001-00000908,2016-10-28,998.98,123
908,FAC B0001-00000909,2016-10-28,35.64,123
909,FAC B0001-00000910,2016-10-31,998.98,338
910,FAC B0001-00000911,2016-10-31,880.43,338
911,FAC B0001-00000912,2016-11-01,998.98,351
912,FAC B0001-00000913,2016-11-01,599.55,351
913,FAC B0001-00000914,2016-11-01,998.98,748
914,FAC B0001-00000915,2016-11-01,998.98,748
915,FAC B0001-00000916,2016-11-01,379.77,748
916,FAC B0001-00000917,2016-11-01,998.98,363
917,FAC B0001-00000918,2016-11-01,46.43,363
918,FAC B0001-00000919,2016-11-02,485.29,189
919,FAC B0001-00000920,2016-11-02,998.98,767
920,FAC B0001-00000921,2016-11-02,483.33,767
921,FAC B0001-00000922,2016-11-02,939.71,419
922,FAC B0001-00000923,2016-11-02,998.98,303
923,FAC B0001-00000924,2016-11-02,18.63,303
924,FAC B0001-00000925,2016-11-02,522.72,834
925,FAC B0001-00000926,2016-11-02,998.98,186
926,FAC B0001-00000927,2016-11-02,692.99,186
927,FAC B0001-00000928,2016-11-03,998.98,144
928,FAC B0001-00000929,2016-11-03,754.67,144
929,FAC B0001-00000930,2016-11-03,998.98,774
930,FAC B0001-00000931,2016-11-03,600.12,774
931,FAC B0001-00000932,2016-11-03,971.42,231
932,FAC B0001-00000933,2016-11-03,998.98,273
933,FAC B0001-00000934,2016-11-03,429.27,273
934,FAC B0001-00000935,2016-11-03,496.25,879
935,FAC B0001-00000936,2016-11-03,998.98,907
936,FAC B0001-00000937,2016-11-03,880.43,907
937,FAC B0001-00000938,2016-11-03,998.98,766
938,FAC B0001-00000939,2016-11-03,170.33,766
939,FAC B0001-00000940,2016-11-04,998.98,223
940,FAC B0001-00000941,2016-11-04,411.65,223
941,FAC B0001-00000942,2016-11-04,998.98,849
942,FAC B0001-00000943,2016-11-04,411.65,849
943,FAC B0001-00000944,2016-11-04,801.41,166
944,FAC B0001-00000945,2016-11-04,971.42,612
945,FAC B0001-00000946,2016-11-04,998.98,389
946,FAC B0001-00000947,2016-11-04,655.23,389
947,FAC B0001-00000948,2016-11-04,940.44,677
948,FAC B0001-00000949,2016-11-05,921.54,716
949,FAC B0001-00000950,2016-11-05,939.71,204
950,FAC B0001-00000951,2016-11-05,971.42,736
951,FAC B0001-00000952,2016-11-07,500.45,178
952,FAC B0001-00000953,2016-11-07,972.22,395
953,FAC B0001-00000954,2016-11-07,70.21,780
954,FAC B0001-00000955,2016-11-07,564.42,757
955,FAC B0001-00000956,2016-11-07,998.98,944
956,FAC B0001-00000957,2016-11-07,411.82,944
957,FAC B0001-00000958,2016-11-07,568.11,400
958,FAC B0001-00000959,2016-11-07,939.71,548
959,FAC B0001-00000960,2016-11-07,227.14,750
960,FAC B0001-00000961,2016-11-07,347.14,536
961,FAC B0001-00000962,2016-11-07,998.98,692
962,FAC B0001-00000963,2016-11-07,750.99,692
963,FAC B0001-00000964,2016-11-07,998.98,590
964,FAC B0001-00000965,2016-11-07,165.69,590
965,FAC B0001-00000966,2016-11-07,500.45,350
966,FAC B0001-00000967,2016-11-07,939.71,588
967,FAC B0001-00000968,2016-11-07,658.11,428
968,FAC B0001-00000969,2016-11-07,940.17,711
969,FAC B0001-00000970,2016-11-08,998.98,866
970,FAC B0001-00000971,2016-11-08,599.93,866
971,FAC B0001-00000972,2016-11-08,500.45,502
972,FAC B0001-00000973,2016-11-08,699.99,730
973,FAC B0001-00000974,2016-11-08,390.43,7
974,FAC B0001-00000975,2016-11-09,939.71,960
975,FAC B0001-00000976,2016-11-09,998.98,787
976,FAC B0001-00000977,2016-11-09,411.2,787
977,FAC B0001-00000978,2016-11-09,998.98,446
978,FAC B0001-00000979,2016-11-09,460.59,446
979,FAC B0001-00000980,2016-11-09,971.42,816
980,FAC B0001-00000981,2016-11-09,751.67,815
981,FAC B0001-00000982,2016-11-09,998.98,909
982,FAC B0001-00000983,2016-11-09,129.13,909
983,FAC B0001-00000984,2016-11-10,500.31,562
984,FAC B0001-00000985,2016-11-10,998.98,32
985,FAC B0001-00000986,2016-11-10,165.69,32
986,FAC B0001-00000987,2016-11-10,998.98,762
987,FAC B0001-00000988,2016-11-10,880.88,762
988,FAC B0001-00000989,2016-11-10,940.44,209
989,FAC B0001-00000990,2016-11-10,998.98,786
990,FAC B0001-00000991,2016-11-10,457.24,786
991,FAC B0001-00000992,2016-11-10,727.93,885
992,FAC B0001-00000993,2016-11-10,998.98,354
993,FAC B0001-00000994,2016-11-10,945.43,354
994,FAC B0001-00000995,2016-11-10,727.93,885
995,FAC B0001-00000996,2016-11-10,998.98,296
996,FAC B0001-00000997,2016-11-10,129.13,296
997,FAC B0001-00000998,2016-11-10,868.12,373
998,FAC B0001-00000999,2016-11-10,939.71,294
999,FAC B0001-00001000,2016-11-10,940.44,436
1000,FAC B0001-00001001,2016-11-10,500.45,275
1001,FAC B0001-00001002,2016-11-10,998.98,146
1002,FAC B0001-00001003,2016-11-10,998.98,146
1003,FAC B0001-00001004,2016-11-10,258.67,146
1004,FAC B0001-00001005,2016-11-10,939.71,353
